Date,Room Type,Adults,Children,Package Code,Currency Code,Amount,Check-in Date,Check-out Date,Room Number,Requests,Stay Duration,Year,Month,Guest Type
2023-12-15,SUIT,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-16,1507.0,No request,1,2023,12,Couple
2023-12-15,SUIT,2.0,0.0,SPE,USD,125.0,2023-12-15,2023-12-16,1511.0,No request,1,2023,12,Couple
2023-12-15,TWTW,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-16,1524.0,No request,1,2023,12,Couple
2023-12-15,SUIT,1.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-16,1603.0,No request,1,2023,12,Solo
2023-12-15,DKNG,2.0,0.0,ECM,USD,298.32,2023-12-15,2023-12-17,1625.0,16902,2,2023,12,Couple
2023-12-15,DKNG,2.0,0.0,ECM,USD,298.32,2023-12-15,2023-12-17,1625.0,No request,2,2023,12,Couple
2023-12-15,TWTW,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-16,1724.0,No request,1,2023,12,Couple
2023-12-15,GENR,1.0,0.0,ADP,USD,307.0,2023-12-15,2023-12-16,1726.0,"Gold Elite (X1),Member Rate (M5)",1,2023,12,Solo
2023-12-15,DKNG,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-17,1802.0,16902,2,2023,12,Couple
2023-12-15,DKNG,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-17,1802.0,No request,2,2023,12,Couple
2023-12-15,SUIT,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-18,1804.0,No request,3,2023,12,Couple
2023-12-15,CITY,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-17,1821.0,No request,2,2023,12,Couple
2023-12-15,DBDB,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-17,1822.0,No request,2,2023,12,Couple
2023-12-15,GENR,2.0,0.0,CON,USD,81.0,2023-12-15,2023-12-18,1831.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,12,Couple
2023-12-15,SUIT,2.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-16,1925.0,No request,1,2023,12,Couple
2023-12-15,GENR,2.0,0.0,CON,USD,81.0,2023-12-15,2023-12-18,2128.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,12,Couple
2023-12-15,GENR,1.0,0.0,BMR,USD,31.0,2023-12-15,2023-12-18,2130.0,No request,3,2023,12,Solo
2023-12-16,GENR,2.0,0.0,MAR,USD,79.0,2023-12-16,2023-12-18,412.0,No request,2,2023,12,Couple
2023-12-16,VIEW,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,502.0,No request,1,2023,12,Solo
2023-12-16,DKNG,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,506.0,No request,2,2023,12,Couple
2023-12-16,GENR,1.0,0.0,SDC,USD,183.0,2023-12-16,2023-12-17,508.0,"Valid Rate ID Required (I2),Silver Elite (M1)",1,2023,12,Solo
2023-12-16,GENR,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,512.0,No request,1,2023,12,Solo
2023-12-16,TWIN,2.0,0.0,SFB,USD,289.0,2023-12-16,2023-12-18,525.0,"Member (Y1),Breakfast included (B6)",2,2023,12,Couple
2023-12-16,QUEN,1.0,0.0,BEN,USD,224.0,2023-12-16,2023-12-20,605.0,No request,4,2023,12,Solo
2023-12-16,GENR,1.0,0.0,SPE,USD,145.0,2023-12-16,2023-12-17,608.0,No request,1,2023,12,Solo
2023-12-16,GENR,2.0,0.0,SPE,USD,145.0,2023-12-16,2023-12-17,611.0,No request,1,2023,12,Couple
2023-12-16,GENR,1.0,0.0,ADP,USD,264.0,2023-12-16,2023-12-19,712.0,No request,3,2023,12,Solo
2023-12-16,EXEC,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,729.0,No request,1,2023,12,Couple
2023-12-16,DKNG,2.0,0.0,SDC,USD,212.0,2023-12-16,2023-12-18,806.0,"Valid Rate ID Required (I2),Member (Y1)",2,2023,12,Couple
2023-12-16,GENR,2.0,0.0,ADP,USD,236.81,2023-12-16,2023-12-18,811.0,No request,2,2023,12,Couple
2023-12-16,GENR,2.0,0.0,ADP,USD,236.81,2023-12-16,2023-12-18,811.0,No request,2,2023,12,Couple
2023-12-16,DBDB,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-19,822.0,No request,3,2023,12,Couple
2023-12-16,GENR,2.0,0.0,ECM,USD,319.0,2023-12-16,2023-12-19,927.0,"OTA BOOKING (O9),Member (Y1),Breakfast included (B6)",3,2023,12,Couple
2023-12-16,EXEC,2.0,0.0,BEN,USD,256.0,2023-12-16,2023-12-17,929.0,"Platinum Elite (P6),Member Rate (M5),Nightly Upgrade Award (N2),Breakfast included (B6)",1,2023,12,Couple
2023-12-16,GENR,2.0,0.0,ADP,USD,273.0,2023-12-16,2023-12-18,1008.0,No request,2,2023,12,Couple
2023-12-16,TWTW,2.0,0.0,OTD,USD,195.0,2023-12-16,2023-12-17,1024.0,No request,1,2023,12,Couple
2023-12-16,CITY,1.0,0.0,SPE,USD,126.0,2023-12-16,2023-12-26,1103.0,No request,10,2023,12,Solo
2023-12-16,GENR,2.0,0.0,MAR,USD,79.0,2023-12-16,2023-12-17,1107.0,No request,1,2023,12,Couple
2023-12-16,GENR,2.0,0.0,MAR,USD,79.0,2023-12-16,2023-12-17,1107.0,No request,1,2023,12,Couple
2023-12-16,EXEC,2.0,0.0,AAA,USD,278.0,2023-12-16,2023-12-20,1129.0,No request,4,2023,12,Couple
2023-12-16,GENR,1.0,0.0,SPE,USD,145.0,2023-12-16,2023-12-19,1208.0,71500,3,2023,12,Solo
2023-12-16,GENR,1.0,0.0,SPE,USD,145.0,2023-12-16,2023-12-19,1208.0,No request,3,2023,12,Solo
2023-12-16,GENR,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,1231.0,71500,1,2023,12,Solo
2023-12-16,GENR,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,1231.0,No request,1,2023,12,Solo
2023-12-16,DBDB,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,1222.0,No request,1,2023,12,Couple
2023-12-16,EXEC,2.0,0.0,SPE,USD,106.0,2023-12-16,2023-12-18,1229.0,No request,2,2023,12,Couple
2023-12-16,GENR,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,1231.0,71500,1,2023,12,Solo
2023-12-16,GENR,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,1231.0,No request,1,2023,12,Solo
2023-12-16,CITY,2.0,0.0,SDC,USD,199.0,2023-12-16,2023-12-19,1402.0,No request,3,2023,12,Couple
2023-12-16,SUIT,1.0,0.0,BEN,USD,244.0,2023-12-16,2023-12-19,1406.0,"Extra Towels (E6),Titanium Elite (X4),Extra Feather Pillows (V9),Refrigerator (R4)",3,2023,12,Solo
2023-12-16,SUIT,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-19,1411.0,No request,3,2023,12,Solo
2023-12-16,SUIT,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,1412.0,No request,2,2023,12,Solo
2023-12-16,SUIT,1.0,0.0,ADP,USD,264.0,2023-12-16,2023-12-17,1507.0,"Ambassador Elite (X5),Extra Foam Pillows (Y2),Member Rate (M5),Nightly Upgrade Award (N2),Elite Breakfast (B3)",1,2023,12,Solo
2023-12-16,SUIT,1.0,0.0,ADP,USD,264.0,2023-12-16,2023-12-17,1507.0,"Ambassador Elite (X5),Extra Foam Pillows (Y2),Member Rate (M5),Nightly Upgrade Award (N2),Elite Breakfast (B3)",1,2023,12,Solo
2023-12-16,SUIT,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-22,1511.0,No request,6,2023,12,Couple
2023-12-16,DBDB,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,1522.0,No request,2,2023,12,Couple
2023-12-16,SUIT,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-17,1601.0,No request,1,2023,12,Solo
2023-12-16,SUIT,1.0,0.0,SPE,USD,175.0,2023-12-16,2023-12-19,1602.0,No request,3,2023,12,Solo
2023-12-16,DBDB,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,1622.0,No request,2,2023,12,Couple
2023-12-16,SUIT,1.0,0.0,MIL,USD,165.0,2023-12-16,2023-12-18,1706.0,No request,2,2023,12,Solo
2023-12-16,CITY,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,1721.0,No request,2,2023,12,Couple
2023-12-16,GENR,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,1727.0,No request,2,2023,12,Solo
2023-12-16,GENR,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,1728.0,No request,2,2023,12,Solo
2023-12-16,EXEC,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,1729.0,No request,2,2023,12,Solo
2023-12-16,SUIT,2.0,0.0,AAA,USD,224.0,2023-12-16,2023-12-17,1805.0,No request,1,2023,12,Couple
2023-12-16,TWTW,2.0,0.0,OTD,USD,195.0,2023-12-16,2023-12-17,1824.0,No request,1,2023,12,Couple
2023-12-16,EXEC,1.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-21,1829.0,No request,5,2023,12,Solo
2023-12-16,SUIT,2.0,0.0,BMR,USD,31.0,2023-12-16,2023-12-18,2024.0,No request,2,2023,12,Couple
2023-12-16,SUIT,1.0,0.0,MAR,USD,79.0,2023-12-16,2023-12-17,2026.0,No request,1,2023,12,Solo
2023-12-16,DBDB,2.0,0.0,BEN,USD,224.0,2023-12-16,2023-12-18,2122.0,No request,2,2023,12,Couple
2023-12-16,TWIN,2.0,2.0,BMR,USD,31.0,2023-12-16,2023-12-21,2125.0,No request,5,2023,12,Family
2023-12-16,EXEC,1.0,0.0,REG,USD,246.0,2023-12-16,2023-12-17,2129.0,No request,1,2023,12,Solo
2023-12-17,DBDB,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-19,522.0,No request,2,2023,12,Couple
2023-12-17,GENR,2.0,0.0,CON,USD,81.0,2023-12-17,2023-12-20,528.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,12,Couple
2023-12-17,EXEC,1.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-21,529.0,No request,4,2023,12,Solo
2023-12-17,GENR,2.0,0.0,CON,USD,81.0,2023-12-17,2023-12-20,531.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,12,Couple
2023-12-17,GENR,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,612.0,No request,1,2023,12,Solo
2023-12-17,TWIN,3.0,0.0,CON,USD,108.0,2023-12-17,2023-12-20,625.0,Breakfast included (B6),3,2023,12,Adult Group
2023-12-17,GENR,1.0,0.0,CON,USD,81.0,2023-12-17,2023-12-20,828.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,12,Solo
2023-12-17,CITY,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,903.0,No request,1,2023,12,Solo
2023-12-17,GENR,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,908.0,No request,1,2023,12,Solo
2023-12-17,GENR,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,912.0,No request,1,2023,12,Solo
2023-12-17,QUEN,1.0,0.0,ADP,USD,273.0,2023-12-17,2023-12-18,909.0,Member Rate (M5),1,2023,12,Solo
2023-12-17,GENR,1.0,0.0,SPE,USD,98.0,2023-12-17,2023-12-20,911.0,No request,3,2023,12,Solo
2023-12-17,GENR,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,912.0,No request,1,2023,12,Solo
2023-12-17,TWIN,2.0,0.0,SFB,USD,254.0,2023-12-17,2023-12-20,925.0,No request,3,2023,12,Couple
2023-12-17,GENR,1.0,0.0,SPE,USD,145.0,2023-12-17,2023-12-18,1011.0,No request,1,2023,12,Solo
2023-12-17,GENR,2.0,0.0,CON,USD,81.0,2023-12-17,2023-12-20,1027.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,12,Couple
2023-12-17,EXEC,1.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-17,1029.0,No request,0,2023,12,Solo
2023-12-17,VIEW,1.0,0.0,MAR,USD,79.0,2023-12-17,2023-12-19,1102.0,No request,2,2023,12,Solo
2023-12-17,DBDB,2.0,0.0,REG,USD,289.0,2023-12-17,2023-12-23,1122.0,No request,6,2023,12,Couple
2023-12-17,DKNG,2.0,0.0,REG,USD,258.0,2023-12-17,2023-12-22,1206.0,No request,5,2023,12,Couple
2023-12-17,GENR,1.0,0.0,SFB,USD,239.0,2023-12-17,2023-12-20,1207.0,"Extra Towels (E6),Titanium Elite (X4),Member Rate (M5),Extra Feather Pillows (V9),Breakfast included (B6)",3,2023,12,Solo
2023-12-17,GENR,1.0,0.0,WHO,USD,165.0,2023-12-17,2023-12-19,1211.0,No request,2,2023,12,Solo
2023-12-17,GENR,2.0,0.0,MAR,USD,79.0,2023-12-17,2023-12-18,1231.0,No request,1,2023,12,Couple
2023-12-17,GENR,2.0,0.0,MAR,USD,79.0,2023-12-17,2023-12-18,1231.0,No request,1,2023,12,Couple
2023-12-17,SUIT,1.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-18,1408.0,No request,1,2023,12,Solo
2023-12-17,CITY,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,1421.0,No request,1,2023,12,Solo
2023-12-17,EXEC,1.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-21,1429.0,No request,4,2023,12,Solo
2023-12-17,CITY,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-18,1502.0,No request,1,2023,12,Couple
2023-12-17,SUIT,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,1604.0,No request,1,2023,12,Solo
2023-12-17,CITY,1.0,0.0,SPE,USD,145.0,2023-12-17,2023-12-18,1503.0,No request,1,2023,12,Solo
2023-12-17,SUIT,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,1603.0,No request,1,2023,12,Solo
2023-12-17,SUIT,1.0,0.0,SPE,USD,106.0,2023-12-17,2023-12-18,1604.0,No request,1,2023,12,Solo
2023-12-17,DKNG,1.0,0.0,BEN,USD,224.0,2023-12-17,2023-12-20,1625.0,No request,3,2023,12,Solo
2023-12-17,EXEC,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-21,1629.0,No request,4,2023,12,Couple
2023-12-17,DKNG,2.0,0.0,BEN,USD,244.0,2023-12-17,2023-12-19,1703.0,"Gold Elite (X1),Member Rate (M5)",2,2023,12,Couple
2023-12-17,DKNG,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-17,1704.0,No request,0,2023,12,Couple
2023-12-17,SUIT,1.0,0.0,OTD,USD,99.0,2023-12-17,2023-12-21,1705.0,No request,4,2023,12,Solo
2023-12-17,TWTW,2.0,0.0,OTD,USD,120.0,2023-12-17,2023-12-17,1724.0,No request,0,2023,12,Couple
2023-12-17,GENR,2.0,0.0,OTD,USD,120.0,2023-12-17,2023-12-17,1730.0,No request,0,2023,12,Couple
2023-12-17,CITY,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-19,1821.0,No request,2,2023,12,Couple
2023-12-17,DBDB,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-19,1822.0,No request,2,2023,12,Couple
2023-12-17,DKNG,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-17,1825.0,No request,0,2023,12,Couple
2023-12-17,SUIT,2.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-18,1923.0,No request,1,2023,12,Couple
2023-12-17,SUIT,1.0,0.0,SPE,USD,145.0,2023-12-17,2023-12-19,1924.0,No request,2,2023,12,Solo
2023-12-17,SUIT,1.0,0.0,BMR,USD,31.0,2023-12-17,2023-12-18,2021.0,No request,1,2023,12,Solo
2023-12-17,SUIT,2.0,0.0,BEN,USD,283.0,2023-12-17,2023-12-20,2022.0,"Extra Towels (E6),Titanium Elite (X4),Member Rate (M5),Extra Feather Pillows (V9),Elite Breakfast (B3)",3,2023,12,Couple
